7.296039428710937500e+02,9.076963806152343750e+01,9.010000000000000000e+02
7.288926391601562500e+02,9.167202758789062500e+01,9.120000000000000000e+02
7.302355957031250000e+02,9.174639892578125000e+01,8.840000000000000000e+02
7.294979248046875000e+02,9.143101501464843750e+01,8.040000000000000000e+02
7.293030395507812500e+02,9.074851226806640625e+01,1.544000000000000000e+03
7.289810180664062500e+02,9.071560668945312500e+01,1.246000000000000000e+03
7.284977416992187500e+02,9.145155334472656250e+01,1.847000000000000000e+03
7.284469604492187500e+02,9.071498870849609375e+01,1.768000000000000000e+03
7.288090820312500000e+02,9.129779815673828125e+01,1.689000000000000000e+03
7.296661376953125000e+02,9.145131683349609375e+01,8.250000000000000000e+02
7.295036621093750000e+02,9.154230499267578125e+01,8.900000000000000000e+02
7.293693847656250000e+02,9.201477813720703125e+01,8.660000000000000000e+02
7.297316894531250000e+02,9.171824645996093750e+01,7.860000000000000000e+02
7.290381469726562500e+02,9.172589111328125000e+01,9.540000000000000000e+02
7.294851684570312500e+02,9.122088623046875000e+01,1.119000000000000000e+03
7.291037597656250000e+02,9.076678466796875000e+01,9.450000000000000000e+02
7.308483886718750000e+02,9.168160247802734375e+01,1.333000000000000000e+03
7.307147216796875000e+02,9.154994201660156250e+01,1.080000000000000000e+03
7.302255249023437500e+02,9.082328033447265625e+01,7.190000000000000000e+02
7.297044067382812500e+02,9.130514526367187500e+01,7.420000000000000000e+02
7.292958374023437500e+02,9.216323852539062500e+01,1.052000000000000000e+03
7.285985107421875000e+02,9.167058563232421875e+01,1.307000000000000000e+03
7.288099975585937500e+02,9.199193572998046875e+01,1.430000000000000000e+03
7.296384887695312500e+02,9.092302703857421875e+01,7.940000000000000000e+02
7.291671142578125000e+02,9.108261108398437500e+01,5.060000000000000000e+02
7.294924316406250000e+02,9.104744720458984375e+01,5.500000000000000000e+02
7.291925048828125000e+02,9.041292572021484375e+01,8.610000000000000000e+02
7.295973510742187500e+02,8.995236968994140625e+01,1.029000000000000000e+03
7.291093750000000000e+02,9.106630706787109375e+01,5.660000000000000000e+02
7.292263793945312500e+02,9.112658691406250000e+01,8.090000000000000000e+02
7.284761962890625000e+02,9.210267639160156250e+01,5.410000000000000000e+02
7.291644897460937500e+02,9.226935577392578125e+01,9.710000000000000000e+02
7.299953613281250000e+02,9.159920501708984375e+01,6.840000000000000000e+02
7.294492797851562500e+02,9.226071929931640625e+01,7.320000000000000000e+02
7.298586425781250000e+02,9.131043243408203125e+01,6.550000000000000000e+02
7.288743896484375000e+02,9.095034790039062500e+01,1.196000000000000000e+03
7.290005493164062500e+02,9.052800750732421875e+01,1.130000000000000000e+03
7.290286865234375000e+02,9.077388000488281250e+01,1.128000000000000000e+03
7.303235473632812500e+02,9.043170166015625000e+01,1.167000000000000000e+03
7.292557983398437500e+02,9.170226287841796875e+01,6.540000000000000000e+02
7.300480346679687500e+02,9.149954986572265625e+01,6.640000000000000000e+02
7.300054931640625000e+02,9.063089752197265625e+01,8.620000000000000000e+02
7.298895263671875000e+02,9.098454284667968750e+01,1.141000000000000000e+03
7.297747192382812500e+02,9.081346130371093750e+01,1.215000000000000000e+03
7.301282348632812500e+02,9.090589141845703125e+01,1.190000000000000000e+03
7.292030639648437500e+02,9.022960662841796875e+01,1.585000000000000000e+03
7.293504028320312500e+02,9.065023040771484375e+01,1.053000000000000000e+03
7.295819091796875000e+02,9.090334320068359375e+01,7.290000000000000000e+02
7.297993164062500000e+02,9.071918487548828125e+01,1.004000000000000000e+03
7.298872680664062500e+02,9.154307556152343750e+01,5.890000000000000000e+02
7.294299926757812500e+02,9.237531280517578125e+01,7.690000000000000000e+02
7.287939453125000000e+02,9.202832031250000000e+01,1.190000000000000000e+03
7.293516845703125000e+02,9.164342498779296875e+01,1.180000000000000000e+03
7.289980468750000000e+02,9.222126770019531250e+01,1.426000000000000000e+03
7.292537841796875000e+02,9.171123504638671875e+01,1.473000000000000000e+03
7.296726074218750000e+02,9.273241424560546875e+01,5.330000000000000000e+02
7.300822753906250000e+02,9.097911834716796875e+01,9.180000000000000000e+02
7.304017944335937500e+02,9.219081115722656250e+01,1.341000000000000000e+03
7.297996826171875000e+02,9.139730072021484375e+01,5.270000000000000000e+02
7.300652465820312500e+02,9.098253631591796875e+01,6.440000000000000000e+02
7.303078613281250000e+02,9.124149322509765625e+01,9.190000000000000000e+02
7.297077636718750000e+02,9.193231201171875000e+01,6.950000000000000000e+02
7.299235229492187500e+02,9.207979583740234375e+01,5.480000000000000000e+02
7.300047607421875000e+02,9.109497070312500000e+01,7.300000000000000000e+02
7.301686401367187500e+02,9.089333343505859375e+01,1.304000000000000000e+03
7.289247436523437500e+02,9.118390655517578125e+01,1.132000000000000000e+03
7.290654296875000000e+02,9.108121490478515625e+01,1.147000000000000000e+03
7.294336547851562500e+02,9.098002624511718750e+01,1.070000000000000000e+03
7.301574096679687500e+02,9.163287353515625000e+01,7.080000000000000000e+02
7.303692016601562500e+02,9.197744750976562500e+01,1.336000000000000000e+03
7.302465820312500000e+02,9.245899200439453125e+01,1.117000000000000000e+03
7.295788574218750000e+02,9.287389373779296875e+01,7.810000000000000000e+02
7.293897094726562500e+02,9.253562927246093750e+01,1.007000000000000000e+03
7.291684570312500000e+02,9.141478729248046875e+01,7.810000000000000000e+02
7.294990844726562500e+02,9.031232452392578125e+01,1.219000000000000000e+03
7.290041503906250000e+02,9.094774627685546875e+01,7.970000000000000000e+02
7.295579223632812500e+02,9.149221038818359375e+01,7.350000000000000000e+02
7.298456420898437500e+02,9.192897796630859375e+01,6.850000000000000000e+02
7.293701782226562500e+02,9.221359252929687500e+01,1.169000000000000000e+03
7.313068237304687500e+02,9.376390838623046875e+01,6.390000000000000000e+02
7.297636718750000000e+02,9.144136810302734375e+01,8.200000000000000000e+02
7.298790283203125000e+02,9.095242309570312500e+01,5.020000000000000000e+02
7.295845947265625000e+02,9.162207031250000000e+01,8.330000000000000000e+02
7.307214355468750000e+02,9.130700683593750000e+01,7.320000000000000000e+02
7.309739379882812500e+02,9.203900909423828125e+01,7.850000000000000000e+02
7.306762084960937500e+02,9.149181365966796875e+01,1.053000000000000000e+03
7.302999267578125000e+02,9.121899414062500000e+01,8.090000000000000000e+02
7.306234741210937500e+02,9.157629394531250000e+01,9.040000000000000000e+02
7.309020385742187500e+02,9.121380615234375000e+01,1.148000000000000000e+03
7.306571044921875000e+02,9.123977661132812500e+01,1.334000000000000000e+03
7.305153808593750000e+02,9.106584167480468750e+01,9.900000000000000000e+02
7.309047241210937500e+02,9.155097961425781250e+01,1.361000000000000000e+03
7.306257934570312500e+02,9.229016876220703125e+01,6.330000000000000000e+02
7.301151733398437500e+02,9.185585021972656250e+01,6.650000000000000000e+02
7.299594726562500000e+02,9.240354156494140625e+01,6.940000000000000000e+02
7.294039916992187500e+02,9.198306274414062500e+01,4.420000000000000000e+02
7.288327026367187500e+02,9.103144073486328125e+01,6.520000000000000000e+02
7.288250732421875000e+02,9.109007263183593750e+01,1.340000000000000000e+03
7.287750854492187500e+02,9.089089965820312500e+01,7.850000000000000000e+02
7.295527343750000000e+02,9.062294006347656250e+01,1.266000000000000000e+03
7.293080444335937500e+02,9.079625701904296875e+01,9.590000000000000000e+02
7.296605834960937500e+02,9.093920135498046875e+01,1.006000000000000000e+03
7.303134155273437500e+02,9.090717315673828125e+01,5.240000000000000000e+02
7.298574829101562500e+02,9.091752624511718750e+01,1.001000000000000000e+03
7.305847167968750000e+02,9.092384338378906250e+01,1.219000000000000000e+03
7.289428100585937500e+02,9.110345458984375000e+01,1.129000000000000000e+03
7.285056152343750000e+02,9.118044281005859375e+01,9.340000000000000000e+02
7.298926391601562500e+02,9.218074035644531250e+01,8.660000000000000000e+02
7.297931518554687500e+02,9.236093139648437500e+01,8.650000000000000000e+02
7.295104370117187500e+02,9.095805358886718750e+01,8.510000000000000000e+02
7.305063476562500000e+02,9.136207580566406250e+01,6.460000000000000000e+02
7.307194213867187500e+02,9.135797119140625000e+01,1.138000000000000000e+03
7.293677978515625000e+02,9.146962738037109375e+01,7.390000000000000000e+02
7.292338256835937500e+02,9.113380432128906250e+01,6.180000000000000000e+02
7.299864501953125000e+02,9.159056091308593750e+01,7.580000000000000000e+02
7.304984130859375000e+02,9.199594116210937500e+01,7.320000000000000000e+02
7.297910156250000000e+02,9.179249572753906250e+01,6.230000000000000000e+02
7.305130004882812500e+02,9.222869873046875000e+01,7.190000000000000000e+02
7.291307373046875000e+02,9.139650726318359375e+01,7.710000000000000000e+02
7.292260131835937500e+02,9.224686431884765625e+01,1.217000000000000000e+03
7.293605957031250000e+02,9.220743560791015625e+01,1.242000000000000000e+03
7.297004394531250000e+02,9.234728240966796875e+01,1.215000000000000000e+03
7.300961303710937500e+02,9.126394653320312500e+01,9.080000000000000000e+02
7.288851928710937500e+02,9.180863952636718750e+01,7.270000000000000000e+02
7.287750244140625000e+02,9.083411407470703125e+01,9.570000000000000000e+02
7.296892700195312500e+02,9.065921020507812500e+01,6.450000000000000000e+02
7.303876342773437500e+02,9.080362701416015625e+01,5.240000000000000000e+02
7.288316040039062500e+02,9.165254211425781250e+01,8.920000000000000000e+02
7.288679809570312500e+02,9.199264526367187500e+01,9.950000000000000000e+02
7.292584228515625000e+02,9.255778503417968750e+01,1.042000000000000000e+03
7.303486938476562500e+02,9.129386901855468750e+01,9.910000000000000000e+02
7.307252807617187500e+02,9.161254119873046875e+01,1.152000000000000000e+03
7.308113403320312500e+02,9.152749633789062500e+01,1.297000000000000000e+03
7.306114501953125000e+02,9.111571502685546875e+01,8.740000000000000000e+02
7.291103515625000000e+02,9.336192321777343750e+01,5.920000000000000000e+02
7.291531982421875000e+02,9.234035491943359375e+01,8.100000000000000000e+02
7.290458984375000000e+02,9.152289581298828125e+01,5.620000000000000000e+02
7.295151367187500000e+02,9.089670562744140625e+01,1.369000000000000000e+03
7.299111938476562500e+02,9.117192840576171875e+01,6.930000000000000000e+02
7.295643920898437500e+02,9.127454376220703125e+01,9.360000000000000000e+02
7.298085327148437500e+02,9.081410980224609375e+01,1.006000000000000000e+03
7.291508178710937500e+02,9.128844451904296875e+01,1.932000000000000000e+03
7.290653686523437500e+02,9.139027404785156250e+01,8.810000000000000000e+02
7.300458374023437500e+02,9.072177886962890625e+01,7.970000000000000000e+02
7.301364746093750000e+02,9.138736724853515625e+01,8.800000000000000000e+02
7.304562377929687500e+02,9.116625976562500000e+01,8.260000000000000000e+02
7.300316162109375000e+02,9.063021087646484375e+01,7.530000000000000000e+02
7.298687744140625000e+02,9.000647735595703125e+01,7.820000000000000000e+02
7.298894042968750000e+02,9.150302124023437500e+01,1.025000000000000000e+03
7.297284545898437500e+02,9.149127197265625000e+01,9.180000000000000000e+02
7.303279418945312500e+02,9.126210784912109375e+01,8.700000000000000000e+02
7.304962158203125000e+02,9.090396881103515625e+01,1.127000000000000000e+03
7.286562500000000000e+02,9.110550689697265625e+01,1.216000000000000000e+03
7.293135375976562500e+02,9.184847259521484375e+01,6.310000000000000000e+02
7.299250488281250000e+02,9.261611938476562500e+01,9.660000000000000000e+02
7.300764770507812500e+02,9.204264068603515625e+01,5.250000000000000000e+02
7.297144165039062500e+02,9.107804107666015625e+01,5.870000000000000000e+02
7.304007568359375000e+02,9.176862335205078125e+01,9.560000000000000000e+02
7.300723266601562500e+02,9.159097290039062500e+01,1.140000000000000000e+03
7.301344604492187500e+02,9.106446075439453125e+01,1.116000000000000000e+03
7.296489257812500000e+02,9.060115814208984375e+01,8.890000000000000000e+02
7.298713378906250000e+02,9.107758331298828125e+01,4.550000000000000000e+02
7.296289672851562500e+02,9.158589172363281250e+01,5.880000000000000000e+02
7.289801635742187500e+02,9.169783020019531250e+01,7.100000000000000000e+02
7.307030029296875000e+02,9.094078826904296875e+01,4.010000000000000000e+02
7.303828125000000000e+02,9.101517486572265625e+01,7.120000000000000000e+02
7.300184326171875000e+02,9.130258941650390625e+01,6.850000000000000000e+02
7.296387329101562500e+02,9.013475036621093750e+01,5.660000000000000000e+02
7.301177978515625000e+02,9.213483428955078125e+01,8.390000000000000000e+02
7.304291381835937500e+02,9.243906402587890625e+01,8.460000000000000000e+02
7.302037963867187500e+02,9.226859283447265625e+01,9.620000000000000000e+02
7.292693481445312500e+02,9.112251281738281250e+01,5.530000000000000000e+02
7.292476196289062500e+02,9.228981018066406250e+01,8.430000000000000000e+02
7.292975463867187500e+02,9.204368591308593750e+01,7.760000000000000000e+02
7.300062866210937500e+02,9.235677337646484375e+01,9.150000000000000000e+02
7.305292358398437500e+02,9.236769866943359375e+01,9.900000000000000000e+02
7.298244018554687500e+02,9.199273681640625000e+01,7.790000000000000000e+02
7.296887207031250000e+02,9.220211791992187500e+01,1.153000000000000000e+03
7.296371459960937500e+02,9.172827911376953125e+01,1.385000000000000000e+03
7.290301513671875000e+02,9.087256622314453125e+01,1.213000000000000000e+03
7.293325195312500000e+02,9.138664245605468750e+01,9.160000000000000000e+02
7.294375000000000000e+02,9.109400939941406250e+01,7.810000000000000000e+02
7.293419189453125000e+02,9.110230255126953125e+01,4.830000000000000000e+02
7.291627197265625000e+02,9.090645599365234375e+01,7.130000000000000000e+02
7.295153198242187500e+02,9.100585937500000000e+01,1.218000000000000000e+03
7.291575927734375000e+02,9.153694152832031250e+01,9.980000000000000000e+02
7.292188110351562500e+02,9.136137390136718750e+01,1.130000000000000000e+03
7.296819458007812500e+02,9.132051849365234375e+01,6.590000000000000000e+02
7.292661132812500000e+02,9.130187988281250000e+01,7.840000000000000000e+02
7.290315551757812500e+02,9.085908508300781250e+01,9.420000000000000000e+02
7.292876586914062500e+02,9.094887542724609375e+01,9.830000000000000000e+02
7.293744506835937500e+02,9.138443756103515625e+01,7.460000000000000000e+02
7.295241699218750000e+02,9.166879272460937500e+01,1.491000000000000000e+03
7.297690429687500000e+02,9.065266418457031250e+01,1.016000000000000000e+03
7.293070678710937500e+02,9.088888549804687500e+01,9.410000000000000000e+02
7.293334960937500000e+02,9.225440216064453125e+01,9.530000000000000000e+02
7.297820434570312500e+02,9.221365356445312500e+01,1.245000000000000000e+03
7.302153930664062500e+02,9.199131011962890625e+01,7.790000000000000000e+02
7.300385131835937500e+02,9.188342285156250000e+01,9.440000000000000000e+02
7.302480468750000000e+02,9.195241546630859375e+01,1.247000000000000000e+03
7.291452026367187500e+02,9.088875579833984375e+01,7.430000000000000000e+02
7.290090942382812500e+02,9.031494903564453125e+01,1.148000000000000000e+03
7.294583740234375000e+02,9.082972717285156250e+01,1.197000000000000000e+03
7.293784179687500000e+02,9.109146118164062500e+01,9.320000000000000000e+02
7.303861083984375000e+02,9.038052368164062500e+01,1.037000000000000000e+03
7.299747924804687500e+02,9.073675537109375000e+01,9.490000000000000000e+02
7.292894287109375000e+02,9.067376708984375000e+01,8.610000000000000000e+02
7.286889038085937500e+02,9.120126342773437500e+01,8.400000000000000000e+02
7.290290527343750000e+02,9.102830505371093750e+01,9.710000000000000000e+02
7.291668090820312500e+02,9.205726623535156250e+01,1.360000000000000000e+03
7.296401977539062500e+02,9.125562286376953125e+01,1.016000000000000000e+03
7.292565917968750000e+02,9.070928955078125000e+01,4.480000000000000000e+02
7.298421020507812500e+02,9.177268218994140625e+01,7.600000000000000000e+02
7.293029174804687500e+02,9.145903778076171875e+01,7.540000000000000000e+02
7.291951904296875000e+02,9.183054351806640625e+01,9.930000000000000000e+02
7.294838256835937500e+02,9.122438812255859375e+01,1.172000000000000000e+03
7.296107788085937500e+02,9.131253814697265625e+01,9.290000000000000000e+02
7.308115844726562500e+02,9.157586669921875000e+01,6.920000000000000000e+02
7.302216186523437500e+02,9.217641448974609375e+01,7.840000000000000000e+02
7.306242675781250000e+02,9.225839996337890625e+01,1.002000000000000000e+03
7.303251953125000000e+02,9.154447174072265625e+01,1.076000000000000000e+03
7.293526000976562500e+02,9.140967559814453125e+01,5.890000000000000000e+02
7.295401000976562500e+02,9.237671661376953125e+01,9.750000000000000000e+02
7.294002685546875000e+02,9.127970886230468750e+01,8.390000000000000000e+02
7.293049926757812500e+02,9.137902069091796875e+01,5.410000000000000000e+02
7.289478149414062500e+02,9.128084564208984375e+01,7.070000000000000000e+02
7.287898559570312500e+02,9.070783996582031250e+01,1.573000000000000000e+03
7.287381591796875000e+02,9.147409820556640625e+01,1.244000000000000000e+03
7.288195190429687500e+02,9.181986236572265625e+01,8.790000000000000000e+02
7.290493774414062500e+02,9.158691406250000000e+01,1.429000000000000000e+03
7.294402465820312500e+02,9.083782958984375000e+01,1.467000000000000000e+03
7.298643188476562500e+02,9.048593139648437500e+01,1.176000000000000000e+03
7.299651489257812500e+02,9.180973052978515625e+01,1.219000000000000000e+03
7.301347045898437500e+02,9.284712219238281250e+01,7.080000000000000000e+02
7.297576904296875000e+02,9.233779907226562500e+01,5.950000000000000000e+02
7.299470214843750000e+02,9.192318725585937500e+01,1.237000000000000000e+03
7.298648071289062500e+02,9.190828704833984375e+01,7.040000000000000000e+02
7.296015625000000000e+02,9.092163848876953125e+01,7.570000000000000000e+02
7.300555419921875000e+02,9.128278350830078125e+01,7.650000000000000000e+02
7.298367919921875000e+02,9.198007202148437500e+01,7.760000000000000000e+02
7.300762939453125000e+02,9.179864501953125000e+01,8.200000000000000000e+02
7.296754760742187500e+02,9.187918090820312500e+01,7.420000000000000000e+02
7.296256103515625000e+02,9.069523620605468750e+01,8.050000000000000000e+02
7.292977905273437500e+02,9.055312347412109375e+01,1.468000000000000000e+03
7.295462036132812500e+02,9.054790496826171875e+01,1.394000000000000000e+03
7.297645874023437500e+02,9.048601531982421875e+01,1.057000000000000000e+03
7.299441528320312500e+02,9.132593536376953125e+01,8.600000000000000000e+02
7.299615478515625000e+02,9.117919921875000000e+01,9.760000000000000000e+02
7.298267211914062500e+02,9.104174041748046875e+01,6.110000000000000000e+02
7.291349487304687500e+02,9.081726074218750000e+01,1.324000000000000000e+03
7.289815063476562500e+02,9.097399902343750000e+01,8.770000000000000000e+02
7.296498413085937500e+02,9.061344909667968750e+01,1.268000000000000000e+03
7.287688598632812500e+02,9.119773864746093750e+01,8.710000000000000000e+02
7.292649536132812500e+02,9.159040832519531250e+01,1.053000000000000000e+03
7.287871093750000000e+02,9.181484985351562500e+01,9.640000000000000000e+02
7.298848266601562500e+02,9.310169219970703125e+01,9.710000000000000000e+02
7.301654663085937500e+02,9.242322540283203125e+01,9.020000000000000000e+02
7.308465576171875000e+02,9.146096038818359375e+01,1.104000000000000000e+03
7.295803222656250000e+02,9.154405975341796875e+01,8.600000000000000000e+02
7.302242431640625000e+02,9.073815917968750000e+01,7.800000000000000000e+02
7.294603881835937500e+02,9.096706390380859375e+01,1.215000000000000000e+03
7.297781982421875000e+02,9.115490722656250000e+01,1.037000000000000000e+03
7.297622680664062500e+02,9.260730743408203125e+01,1.379000000000000000e+03
7.301620483398437500e+02,9.251317596435546875e+01,7.920000000000000000e+02
7.304962768554687500e+02,9.107996368408203125e+01,7.080000000000000000e+02
7.294573974609375000e+02,9.133553314208984375e+01,1.004000000000000000e+03
7.293920288085937500e+02,9.075208282470703125e+01,1.297000000000000000e+03
7.296126708984375000e+02,9.038632965087890625e+01,9.740000000000000000e+02
7.290968627929687500e+02,9.127767181396484375e+01,1.009000000000000000e+03
7.289418334960937500e+02,9.082401275634765625e+01,1.205000000000000000e+03
7.294275512695312500e+02,9.044962310791015625e+01,9.270000000000000000e+02
7.298552856445312500e+02,9.222680664062500000e+01,8.260000000000000000e+02
7.300461425781250000e+02,9.205200958251953125e+01,7.750000000000000000e+02
7.288825073242187500e+02,9.124942016601562500e+01,9.700000000000000000e+02
7.302507324218750000e+02,9.139089202880859375e+01,7.690000000000000000e+02
7.303533325195312500e+02,9.146346282958984375e+01,8.680000000000000000e+02
7.297453002929687500e+02,9.089021301269531250e+01,6.660000000000000000e+02
7.301711425781250000e+02,9.140908050537109375e+01,1.005000000000000000e+03
7.298577880859375000e+02,9.079492950439453125e+01,8.070000000000000000e+02
